newcomer,age,repo_num,follower_num,commit_comment_num,commit_num,issue_comment_num,issue_event_num,issue_number,org_number,pr_comment_num,pr_num,collaborator_num
False,33,0,0,0,0,1,1,0,0,0,0,0
False,227,1,14,0,37,13,23,16,0,8,16,0
False,235,1,545,0,108,274,250,41,6,202,29,2
False,506,1,603,0,205,148,143,39,4,41,37,1
False,487,0,430,0,278,187,245,57,2,15,49,1
False,802,1,61,0,42,104,138,28,1,35,28,0
False,17,1,30,0,5,2,5,4,0,0,4,0
False,33,0,0,0,0,1,1,0,0,0,0,0
False,227,1,14,0,37,13,23,16,0,8,16,0
False,53,0,0,0,0,0,1,1,0,0,0,0
False,877,2,3069,0,2367,625,2199,11,3,92,10,1
False,986,2,447,0,70,67,70,14,4,26,7,1
False,242,1,545,0,110,303,282,43,6,263,31,2
False,684,0,1,0,0,1,1,0,0,0,0,0
False,474,3,3,0,1,0,0,0,1,0,0,0
False,53,0,0,0,0,0,1,1,0,0,0,0
False,986,2,447,0,70,67,70,14,4,26,7,1
False,877,2,3069,0,2367,625,2199,11,3,92,10,1
False,242,1,545,0,110,303,282,43,6,263,31,2
False,94,0,12,0,0,1,2,1,1,0,0,0
False,684,0,1,0,0,1,1,0,0,0,0,0
False,1125,0,0,0,0,0,1,0,0,0,0,0
False,474,3,3,0,1,0,0,0,1,0,0,0
False,693,1,35,0,0,4,1,1,1,0,0,0
False,693,1,35,0,0,4,1,1,1,0,0,0
False,790,1,61,0,29,58,83,18,1,29,18,0
False,967,2,447,0,67,52,56,12,4,22,5,1
False,154,0,1,0,3,10,8,3,0,0,3,0
False,858,2,3069,0,2147,461,1692,7,3,85,7,1
False,456,0,0,0,0,0,2,0,0,0,0,0
False,693,1,35,0,0,4,1,1,1,0,0,0
False,790,1,61,0,29,58,83,18,1,29,18,0
False,475,0,430,0,256,166,208,50,2,15,44,1
False,967,2,447,0,67,52,56,12,4,22,5,1
False,858,2,3069,0,2147,461,1692,7,3,85,7,1
False,154,0,1,0,3,10,8,3,0,0,3,0
False,474,0,430,0,253,159,201,48,2,15,43,1
False,924,0,614,0,295,228,181,119,1,17,118,1
False,924,0,614,0,295,228,181,119,1,17,118,1
False,474,0,430,0,253,159,201,48,2,15,43,1
False,762,0,73,0,5,4,2,3,4,0,2,0
False,474,0,430,0,253,159,201,48,2,15,43,1
False,924,0,614,0,295,228,181,119,1,17,118,1
False,762,0,73,0,5,4,2,3,4,0,2,0
False,857,2,3069,0,2127,454,1633,7,3,83,7,1
False,439,1,0,0,2,1,1,1,1,4,1,0
False,763,0,73,0,5,5,3,3,4,0,2,0
False,858,2,3069,0,2147,461,1692,7,3,85,7,1
False,763,0,73,0,5,5,3,3,4,0,2,0
False,790,1,61,0,29,58,83,18,1,29,18,0
False,858,2,3069,0,2147,461,1692,7,3,85,7,1
False,622,1,301,0,116,29,42,34,1,8,33,0
False,464,0,430,0,220,132,165,44,2,15,39,1
False,464,0,430,0,220,132,165,44,2,15,39,1
False,212,1,545,0,106,182,146,34,6,134,27,2
False,779,1,61,0,21,44,60,11,1,27,11,0
False,847,2,3069,0,2036,365,1343,7,3,69,7,1
False,622,1,301,0,116,29,42,34,1,8,33,0
False,464,0,430,0,220,132,165,44,2,15,39,1
False,212,1,545,0,106,182,146,34,6,134,27,2
False,779,1,61,0,21,44,60,11,1,27,11,0
False,472,1,48,0,4,16,17,4,6,1,3,0
False,472,1,48,0,4,16,17,4,6,1,3,0
False,212,1,545,0,106,182,146,34,6,134,27,2
False,779,1,61,0,21,44,60,11,1,27,11,0
False,204,1,14,0,31,9,17,13,0,3,13,0
False,472,1,48,0,4,16,17,4,6,1,3,0
False,212,1,545,0,106,182,146,34,6,134,27,2
False,779,1,61,0,21,44,60,11,1,27,11,0
False,204,1,14,0,31,9,17,13,0,3,13,0
False,847,2,3069,0,2036,365,1343,7,3,69,7,1
False,969,2,447,0,67,54,59,12,4,22,5,1
False,18,0,0,0,0,3,2,0,0,0,0,0
False,225,1,545,0,106,234,203,38,6,162,27,2
False,1065,1,39,0,15,39,24,7,1,6,6,0
False,969,2,447,0,67,54,59,12,4,22,5,1
False,18,0,0,0,0,3,2,0,0,0,0,0
False,225,1,545,0,106,234,203,38,6,162,27,2
False,1065,1,39,0,15,39,24,7,1,6,6,0
False,860,2,3069,0,2179,486,1777,8,3,85,7,1
False,35,0,0,0,0,3,3,2,0,0,0,0
False,464,0,430,0,220,132,165,44,2,15,39,1
False,35,0,0,0,0,3,3,2,0,0,0,0
False,35,0,0,0,0,3,3,2,0,0,0,0
False,464,0,430,0,220,132,165,44,2,15,39,1
False,124,1,12,0,1,0,3,3,0,0,2,0
False,464,0,430,0,220,132,165,44,2,15,39,1
False,779,1,61,0,21,44,60,11,1,27,11,0
False,124,1,12,0,1,0,3,3,0,0,2,0
False,464,0,430,0,220,132,165,44,2,15,39,1
False,779,1,61,0,21,44,60,11,1,27,11,0
False,982,2,447,0,70,60,66,14,4,26,7,1
False,490,0,430,0,278,203,255,58,2,15,49,1
False,238,1,545,0,109,287,260,42,6,207,30,2
False,873,2,3069,0,2329,582,2087,10,3,91,9,1
False,982,2,447,0,70,60,66,14,4,26,7,1
False,982,2,447,0,70,60,66,14,4,26,7,1
False,940,0,614,0,303,253,209,124,1,21,123,1
False,490,0,430,0,278,203,255,58,2,15,49,1
False,238,1,545,0,109,287,260,42,6,207,30,2
False,873,2,3069,0,2329,582,2087,10,3,91,9,1
False,207,1,545,0,100,128,97,30,6,119,23,2
False,459,0,430,0,204,117,128,40,2,9,36,1
False,459,0,430,0,204,117,128,40,2,9,36,1
False,207,1,545,0,100,128,97,30,6,119,23,2
False,207,1,545,0,100,128,97,30,6,119,23,2
False,459,0,430,0,204,117,128,40,2,9,36,1
False,207,1,545,0,100,128,97,30,6,119,23,2
False,207,1,545,0,100,128,97,30,6,119,23,2
False,459,0,430,0,204,117,128,40,2,9,36,1
False,459,0,430,0,204,117,128,40,2,9,36,1
False,459,0,430,0,204,117,128,40,2,9,36,1
False,207,1,545,0,100,128,97,30,6,119,23,2
False,769,0,61,0,6,16,20,2,1,12,2,0
False,202,1,545,0,90,110,72,18,6,111,17,2
False,837,2,3069,0,1937,309,1060,6,3,60,6,1
False,769,0,61,0,6,16,20,2,1,12,2,0
False,202,1,545,0,90,110,72,18,6,111,17,2
False,837,2,3069,0,1937,309,1060,6,3,60,6,1
False,769,0,61,0,6,16,20,2,1,12,2,0
False,202,1,545,0,90,110,72,18,6,111,17,2
False,769,0,61,0,6,16,20,2,1,12,2,0
False,202,1,545,0,90,110,72,18,6,111,17,2
False,202,1,545,0,90,110,72,18,6,111,17,2
False,769,0,61,0,6,16,20,2,1,12,2,0
False,837,2,3069,0,1937,309,1060,6,3,60,6,1
False,179,0,0,0,0,4,3,1,0,0,0,0
False,1113,0,57,0,3,9,6,2,2,2,2,0
False,1130,1,7,0,4,3,2,1,0,2,1,0
False,179,0,0,0,0,4,3,1,0,0,0,0
False,372,1,375,0,87,206,146,28,8,74,28,0
False,179,0,0,0,0,4,3,1,0,0,0,0
False,1113,0,57,0,3,9,6,2,2,2,2,0
False,1130,1,7,0,4,3,2,1,0,2,1,0
False,372,1,375,0,87,206,146,28,8,74,28,0
False,879,2,3069,0,2411,663,2310,11,3,95,10,1
